INSEE_C,nom_commune,DEP,REG,loyer_predit_par_m2,borne_inferieure_intervalle,borne_superieure_intervalle,type_prediction,nombre_observations_commune,nombre_observations_zone,coefficient_determination_ajuste,type_bien,nom_departement
78261,Gaillon-sur-Montcient,78,11,18.1013765945386,15.3020104791137,21.4128617324205,maille,35,528,0.721409286562671,Appartement T1-T2,Yvelines
95658,Vigny,95,11,18.1013765945386,15.3020104791137,21.4128617324205,maille,37,528,0.721409286562671,Appartement T1-T2,Val-d'Oise
95690,Wy-dit-Joli-Village,95,11,18.1013765945386,15.3020104791137,21.4128617324205,maille,13,528,0.721409286562671,Appartement T1-T2,Val-d'Oise
78638,Vaux-sur-Seine,78,11,19.6378416419291,16.5998831128175,23.2317795090804,commune,384,528,0.721409286562671,Appartement T1-T2,Yvelines
78227,Évecquemont,78,11,18.1013765945386,15.3020104791137,21.4128617324205,maille,31,528,0.721409286562671,Appartement T1-T2,Yvelines
77169,Émerainville,77,11,21.254365680967,18.211024442402,24.8062958747357,commune,442,796,0.769163655638739,Appartement T1-T2,Seine-et-Marne
77337,Noisiel,77,11,21.1461777715481,18.1165016505307,24.6825155856079,commune,354,796,0.769163655638739,Appartement T1-T2,Seine-et-Marne
91333,Leuville-sur-Orge,91,11,17.680360266283,15.2912721981315,20.4427162825443,commune,114,689,0.834609535693354,Appartement T1-T2,Essonne
91347,Longpont-sur-Orge,91,11,18.4967736176651,16.0005534780954,21.3824249724566,commune,462,689,0.834609535693354,Appartement T1-T2,Essonne
91685,Villiers-sur-Orge,91,11,18.9281979579021,16.3770895748993,21.876700148398,commune,113,689,0.834609535693354,Appartement T1-T2,Essonne
91243,Fontenay-lès-Briis,91,11,18.7378861269612,16.0297663400058,21.9035242972131,maille,44,611,0.834187700636131,Appartement T1-T2,Essonne
91363,Marcoussis,91,11,18.7822449059228,16.0233775090905,22.0161275926954,commune,334,611,0.834187700636131,Appartement T1-T2,Essonne
91560,Saint-Jean-de-Beauregard,91,11,18.7378861269612,16.0297663400058,21.9035242972131,maille,19,611,0.834187700636131,Appartement T1-T2,Essonne
91666,Villejust,91,11,18.4472180407192,15.7957592638527,21.5437477716303,commune,214,611,0.834187700636131,Appartement T1-T2,Essonne
95323,Jouy-le-Moutier,95,11,18.9892716272297,16.8835284859238,21.3576467284871,commune,729,729,0.795220751279142,Appartement T1-T2,Val-d'Oise
78551,Saint-Germain-en-Laye,78,11,26.427026974336,21.3640597190729,32.6898428428748,commune,7039,7136,0.827704567900899,Appartement T1-T2,Yvelines
78571,Saint-Nom-la-Bretèche,78,11,24.0556631281763,19.4473394772511,29.7559946034375,maille,97,7136,0.827704567900899,Appartement T1-T2,Yvelines
77249,Lésigny,77,11,20.1718120954016,16.8326421888088,24.1733887436116,maille,87,964,0.679339040345037,Appartement T1-T2,Seine-et-Marne
94070,Santeny,94,11,19.7921516085643,16.5247014716757,23.7056787965484,commune,188,964,0.679339040345037,Appartement T1-T2,Val-de-Marne
94075,Villecresnes,94,11,20.4297217425119,17.0491181754617,24.4806520889261,commune,634,964,0.679339040345037,Appartement T1-T2,Val-de-Marne
94048,Marolles-en-Brie,94,11,20.1718120954016,16.8326421888088,24.1733887436116,maille,55,964,0.679339040345037,Appartement T1-T2,Val-de-Marne
95395,Le Mesnil-Aubry,95,11,18.6626049540534,15.6679566195099,22.2296265000735,maille,36,574,0.710415412949673,Appartement T1-T2,Val-d'Oise
95682,Villiers-le-Sec,95,11,18.6626049540534,15.6679566195099,22.2296265000735,maille,10,574,0.710415412949673,Appartement T1-T2,Val-d'Oise
95205,Écouen,95,11,20.616214155687,17.2936240839339,24.5771669402718,commune,408,574,0.710415412949673,Appartement T1-T2,Val-d'Oise
95365,Mareil-en-France,95,11,20.0558588754536,16.8846305341173,23.8226992541734,commune,103,574,0.710415412949673,Appartement T1-T2,Val-d'Oise
95331,Lassy,95,11,18.6626049540534,15.6679566195099,22.2296265000735,maille,16,574,0.710415412949673,Appartement T1-T2,Val-d'Oise
78647,Vert,78,11,18.3015620821274,15.7054707495452,21.3267835130421,maille,42,592,0.747076430022923,Appartement T1-T2,Yvelines
78474,Orvilliers,78,11,18.3015620821274,15.7054707495452,21.3267835130421,maille,20,592,0.747076430022923,Appartement T1-T2,Yvelines
78291,Guerville,78,11,18.3015620821274,15.7054707495452,21.3267835130421,maille,82,592,0.747076430022923,Appartement T1-T2,Yvelines
78402,Mézières-sur-Seine,78,11,18.7380056302704,16.0938769102867,21.8165490488886,commune,270,592,0.747076430022923,Appartement T1-T2,Yvelines
78591,Septeuil,78,11,18.096769236897,15.5358864434627,21.0797792585119,commune,159,592,0.747076430022923,Appartement T1-T2,Yvelines
78290,Guernes,78,11,16.8209064638703,14.4287032741806,19.6097243729854,maille,44,5811,0.709802103939045,Appartement T1-T2,Yvelines
78255,Freneuse,78,11,16.8209064638703,14.4287032741806,19.6097243729854,maille,85,5811,0.709802103939045,Appartement T1-T2,Yvelines
78361,Mantes-la-Jolie,78,11,17.9484304958666,15.4007410113246,20.9175751366814,commune,5132,5811,0.709802103939045,Appartement T1-T2,Yvelines
78354,Magnanville,78,11,16.8209064638703,14.4287032741806,19.6097243729854,maille,95,5811,0.709802103939045,Appartement T1-T2,Yvelines
78089,Bonnières-sur-Seine,78,11,15.9616508229169,13.6931801707994,18.6059260022028,commune,341,5811,0.709802103939045,Appartement T1-T2,Yvelines
78118,Buchelay,78,11,17.5871671419348,15.0526719712044,20.5484081942432,commune,109,5811,0.709802103939045,Appartement T1-T2,Yvelines
78650,Le Vésinet,78,11,25.6070143986125,21.1870616767433,30.9490384469179,commune,1384,1384,0.81038677368707,Appartement T1-T2,Yvelines
78686,Viroflay,78,11,25.9665243512718,21.5211627584023,31.3301095509789,commune,1206,1206,0.822607471189986,Appartement T1-T2,Yvelines
95219,Ermont,95,11,21.9353644284697,18.9519999782023,25.3883607620927,commune,2036,2036,0.799959151801308,Appartement T1-T2,Val-d'Oise
95328,Labbeville,95,11,19.6456122386545,17.308782351384,22.2979336383366,maille,10,1530,0.794524735361094,Appartement T1-T2,Val-d'Oise
95177,Cormeilles-en-Vexin,95,11,19.6456122386545,17.308782351384,22.2979336383366,maille,25,1530,0.794524735361094,Appartement T1-T2,Val-d'Oise
95287,Grisy-les-Plâtres,95,11,19.6456122386545,17.308782351384,22.2979336383366,maille,21,1530,0.794524735361094,Appartement T1-T2,Val-d'Oise
95476,Osny,95,11,20.5980923528683,18.1613085967851,23.3618302511745,commune,1462,1530,0.794524735361094,Appartement T1-T2,Val-d'Oise
95387,Menouville,95,11,19.6456122386545,17.308782351384,22.2979336383366,maille,10,1530,0.794524735361094,Appartement T1-T2,Val-d'Oise
91570,Saint-Michel-sur-Orge,91,11,19.2544646452336,16.4174456788248,22.5817350656884,commune,1401,1401,0.772577635767067,Appartement T1-T2,Essonne
91216,Épinay-sur-Orge,91,11,20.8295654692966,17.9088786120218,24.226575378565,commune,1083,1639,0.792447827410023,Appartement T1-T2,Essonne
91667,Villemoisson-sur-Orge,91,11,19.9721500515885,17.1613736904907,23.2432895452998,commune,273,1639,0.792447827410023,Appartement T1-T2,Essonne
91044,Ballainvilliers,91,11,20.3834456338468,17.5184320668391,23.7170115637497,commune,283,1639,0.792447827410023,Appartement T1-T2,Essonne
75104,Paris 4e Arrondissement,75,11,38.2016828677254,28.6148066008705,51.0004695919163,commune,3869,3869,0.8183135818256,Appartement T1-T2,Paris
93074,Vaujours,93,11,19.9016596266846,17.0487628481363,23.2319529237692,commune,707,707,0.760075191048516,Appartement T1-T2,Seine-Saint-Denis
77470,Tournan-en-Brie,77,11,18.705845946656,16.3292088177599,21.4283910803725,commune,821,861,0.82240514023412,Appartement T1-T2,Seine-et-Marne
77104,Châtres,77,11,17.509931467281,15.2775310413901,20.06853719742,maille,11,861,0.82240514023412,Appartement T1-T2,Seine-et-Marne
77254,Liverdy-en-Brie,77,11,17.509931467281,15.2775310413901,20.06853719742,maille,17,861,0.82240514023412,Appartement T1-T2,Seine-et-Marne
77091,Les Chapelles-Bourbon,77,11,17.509931467281,15.2775310413901,20.06853719742,maille,12,861,0.82240514023412,Appartement T1-T2,Seine-et-Marne
95199,Domont,95,11,21.0376697985796,18.1732092898539,24.3536264561243,commune,995,1357,0.724354889171717,Appartement T1-T2,Val-d'Oise
95229,Ézanville,95,11,21.3193949328945,18.4043406093581,24.6961632558366,commune,285,1357,0.724354889171717,Appartement T1-T2,Val-d'Oise
95091,Bouffémont,95,11,20.9153474917863,18.0634366796965,24.2175267342051,maille,77,1357,0.724354889171717,Appartement T1-T2,Val-d'Oise
75102,Paris 2e Arrondissement,75,11,36.8622462270773,28.4355961797475,47.7860632256926,commune,3476,3476,0.851060166845631,Appartement T1-T2,Paris
92009,Bois-Colombes,92,11,26.6287862458012,22.0395977380436,32.1735571289749,commune,3384,3384,0.812780769577809,Appartement T1-T2,Hauts-de-Seine
95210,Enghien-les-Bains,95,11,23.7252295418293,19.2358938662694,29.2623010256634,commune,2095,2095,0.749675120632883,Appartement T1-T2,Val-d'Oise
95063,Bezons,95,11,22.0443034588429,17.9614357280531,27.0552600773763,commune,2066,2066,0.614965191384661,Appartement T1-T2,Val-d'Oise
92035,La Garenne-Colombes,92,11,26.3532124010623,22.0313288467336,31.5229194156607,commune,3313,3313,0.831686780396095,Appartement T1-T2,Hauts-de-Seine
77082,Champeaux,77,11,16.4463747317151,14.07545779395,19.2166568061651,maille,34,1002,0.764006537985351,Appartement T1-T2,Seine-et-Marne
77107,Chaumes-en-Brie,77,11,16.9785645944037,14.5340874146129,19.8341765439298,commune,280,1002,0.764006537985351,Appartement T1-T2,Seine-et-Marne
77192,Fontenay-Trésigny,77,11,17.693625464192,15.1445721764581,20.6717217508301,commune,565,1002,0.764006537985351,Appartement T1-T2,Seine-et-Marne
77135,Courpalay,77,11,16.4463747317151,14.07545779395,19.2166568061651,maille,21,1002,0.764006537985351,Appartement T1-T2,Seine-et-Marne
77493,Verneuil-l'Étang,77,11,16.4463747317151,14.07545779395,19.2166568061651,maille,91,1002,0.764006537985351,Appartement T1-T2,Seine-et-Marne
77259,Longperrier,77,11,18.6551212249474,15.9742795113129,21.7858681933682,commune,402,2510,0.783636528354628,Appartement T1-T2,Seine-et-Marne
77323,Moussy-le-Vieux,77,11,18.3891729889024,15.6527910878731,21.6039223495269,commune,161,2510,0.783636528354628,Appartement T1-T2,Seine-et-Marne
95641,Vémars,95,11,19.3036301748708,16.504054808571,22.5780962466669,commune,225,2510,0.783636528354628,Appartement T1-T2,Val-d'Oise
95675,Villeron,95,11,18.7218985704881,16.0361624623751,21.8574416981637,maille,93,2510,0.783636528354628,Appartement T1-T2,Val-d'Oise
77153,Dammartin-en-Goële,77,11,19.1976600490155,16.446783386709,22.4086462800622,commune,1606,2510,0.783636528354628,Appartement T1-T2,Seine-et-Marne
77282,Mauregard,77,11,18.7218985704881,16.0361624623751,21.8574416981637,maille,18,2510,0.783636528354628,Appartement T1-T2,Seine-et-Marne
77517,Villevaudé,77,11,19.6836918784125,17.007889003527,22.7804712203811,maille,36,1814,0.755990596100347,Appartement T1-T2,Seine-et-Marne
77372,Pomponne,77,11,19.566371583427,16.90343251941,22.6488257045501,commune,428,1814,0.755990596100347,Appartement T1-T2,Seine-et-Marne
77464,Thorigny-sur-Marne,77,11,19.4185565815217,16.7808413220179,22.4708840560335,commune,1072,1814,0.755990596100347,Appartement T1-T2,Seine-et-Marne
77438,Saint-Thibault-des-Vignes,77,11,19.6866349256415,17.0123253179844,22.7813416127058,commune,278,1814,0.755990596100347,Appartement T1-T2,Seine-et-Marne
75103,Paris 3e Arrondissement,75,11,37.2483916938079,28.8215600730299,48.1390556326495,commune,4287,4287,0.864002332682076,Appartement T1-T2,Paris
91458,Nozay,91,11,17.7403432390237,15.1737489267689,20.7410693136723,commune,159,555,0.786018297313161,Appartement T1-T2,Essonne
91587,Saulx-les-Chartreux,91,11,18.8822174199279,16.2369072336636,21.9585004436206,commune,396,555,0.786018297313161,Appartement T1-T2,Essonne
93055,Pantin,93,11,25.4127388718329,20.4447131547361,31.5879852204414,commune,3963,3963,0.729478226530192,Appartement T1-T2,Seine-Saint-Denis
93048,Montreuil,93,11,24.9773380160347,19.912054532219,31.3311423167203,commune,5981,5981,0.722665851224463,Appartement T1-T2,Seine-Saint-Denis
93032,Gagny,93,11,20.9785524392963,17.2684372409962,25.4857840525075,commune,2009,2009,0.678305357697116,Appartement T1-T2,Seine-Saint-Denis
95306,Herblay-sur-Seine,95,11,21.2836915900426,18.4650469725244,24.5325954693806,commune,1783,1783,0.805034383767882,Appartement T1-T2,Val-d'Oise
94067,Saint-Mandé,94,11,32.9286210011873,26.9774938185068,40.1925430262167,commune,1922,1922,0.888751850344953,Appartement T1-T2,Val-de-Marne
91191,Crosne,91,11,20.645773369606,17.9359971871971,23.7649434029458,commune,490,490,0.812984128967084,Appartement T1-T2,Essonne
95176,Cormeilles-en-Parisis,95,11,21.8217017611002,18.4225021138249,25.8480995039786,commune,1852,2110,0.721101279883433,Appartement T1-T2,Val-d'Oise
95257,La Frette-sur-Seine,95,11,21.2705731918042,17.937713528842,25.2226842167162,commune,258,2110,0.721101279883433,Appartement T1-T2,Val-d'Oise
94076,Villejuif,94,11,24.9194762623363,19.6050581196626,31.6744940718303,commune,3331,3331,0.631958222250579,Appartement T1-T2,Val-de-Marne
77191,Fontenailles,77,11,15.6575056992424,13.6590205248561,17.9483941967642,maille,32,573,0.791703680294304,Appartement T1-T2,Seine-et-Marne
77393,Rozay-en-Brie,77,11,16.1263434541969,14.0737219687661,18.4783352818729,commune,448,573,0.791703680294304,Appartement T1-T2,Seine-et-Marne
77201,Gastins,77,11,15.6575056992424,13.6590205248561,17.9483941967642,maille,18,573,0.791703680294304,Appartement T1-T2,Seine-et-Marne
77031,Bernay-Vilbert,77,11,15.6575056992424,13.6590205248561,17.9483941967642,maille,12,573,0.791703680294304,Appartement T1-T2,Seine-et-Marne
77211,Grandpuits-Bailly-Carrois,77,11,15.6575056992424,13.6590205248561,17.9483941967642,maille,34,573,0.791703680294304,Appartement T1-T2,Seine-et-Marne
91552,Saint-Germain-lès-Arpajon,91,11,19.5091842181006,17.1078999992562,22.2475154093917,commune,399,2415,0.830686814982973,Appartement T1-T2,Essonne
91103,Brétigny-sur-Orge,91,11,20.139936611241,17.6608317814741,22.9670409482236,commune,2016,2415,0.830686814982973,Appartement T1-T2,Essonne
92073,Suresnes,92,11,27.8221635679061,22.6639429393301,34.1543740941928,commune,4961,4961,0.802958733909726,Appartement T1-T2,Hauts-de-Seine
75105,Paris 5e Arrondissement,75,11,36.3980446210319,28.8952575796908,45.8489649583808,commune,6467,6467,0.869275862826813,Appartement T1-T2,Paris
93029,Drancy,93,11,21.3357276582771,17.4563647764137,26.07720911763,commune,2908,2908,0.591957701298723,Appartement T1-T2,Seine-Saint-Denis
91045,Ballancourt-sur-Essonne,91,11,18.3304063414304,15.5143809519718,21.6575703331074,commune,591,801,0.743284305477044,Appartement T1-T2,Essonne
91649,Vert-le-Petit,91,11,18.4111769643011,15.5781661070946,21.7593929144481,maille,77,801,0.743284305477044,Appartement T1-T2,Essonne
91047,Baulne,91,11,18.4111769643011,15.5781661070946,21.7593929144481,maille,81,801,0.743284305477044,Appartement T1-T2,Essonne
91244,Fontenay-le-Vicomte,91,11,18.4111769643011,15.5781661070946,21.7593929144481,maille,52,801,0.743284305477044,Appartement T1-T2,Essonne
78029,Aubergenville,78,11,18.6758138506677,16.0227022017655,21.7682397508679,commune,540,647,0.711705834020448,Appartement T1-T2,Yvelines
78230,La Falaise,78,11,18.2197832028141,15.6443980507556,21.2191289738702,maille,28,647,0.711705834020448,Appartement T1-T2,Yvelines
78451,Nézel,78,11,18.2197832028141,15.6443980507556,21.2191289738702,maille,79,647,0.711705834020448,Appartement T1-T2,Yvelines
94044,Limeil-Brévannes,94,11,21.5531135948483,18.7376765293565,24.7915852803116,commune,1970,1970,0.763275211199656,Appartement T1-T2,Val-de-Marne
95566,Saint-Martin-du-Tertre,95,11,18.6352308986046,16.0350112726853,21.6570992523008,maille,66,1091,0.757331313348997,Appartement T1-T2,Val-d'Oise
95052,Beaumont-sur-Oise,95,11,18.0692624194234,15.5305340345173,21.0229888847563,commune,978,1091,0.757331313348997,Appartement T1-T2,Val-d'Oise
95116,Bruyères-sur-Oise,95,11,18.6352308986046,16.0350112726853,21.6570992523008,maille,44,1091,0.757331313348997,Appartement T1-T2,Val-d'Oise
95134,Champagne-sur-Oise,95,11,17.888364389296,15.3975106483174,20.7821632881418,maille,64,1464,0.676701017847945,Appartement T1-T2,Val-d'Oise
95487,Persan,95,11,18.4032662785598,15.8536134449484,21.3629662975979,commune,1362,1464,0.676701017847945,Appartement T1-T2,Val-d'Oise
95529,Ronquerolles,95,11,17.888364389296,15.3975106483174,20.7821632881418,maille,38,1464,0.676701017847945,Appartement T1-T2,Val-d'Oise
78343,Les Loges-en-Josas,78,11,21.3250579780421,17.7187180407585,25.6654063076556,maille,20,672,0.751376157585514,Appartement T1-T2,Yvelines
78117,Buc,78,11,21.991843937777,18.2783452360483,26.4597912741964,commune,602,672,0.751376157585514,Appartement T1-T2,Yvelines
78143,Châteaufort,78,11,21.3250579780421,17.7187180407585,25.6654063076556,maille,50,672,0.751376157585514,Appartement T1-T2,Yvelines
91038,Auvers-Saint-Georges,91,11,16.5100145735119,14.1525525151455,19.260170978053,maille,28,666,0.756749352095305,Appartement T1-T2,Essonne
91330,Lardy,91,11,17.6213254287383,15.1073050497783,20.5537062263832,commune,390,666,0.756749352095305,Appartement T1-T2,Essonne
91132,Chamarande,91,11,16.9357881179519,14.4915142710827,19.7923359706101,commune,128,666,0.756749352095305,Appartement T1-T2,Essonne
91318,Janville-sur-Juine,91,11,16.7498114739662,14.3686899752865,19.5255228483566,commune,106,666,0.756749352095305,Appartement T1-T2,Essonne
91105,Breuillet,91,11,18.9239768317831,16.4705102911505,21.7429146273796,commune,356,713,0.785289178426525,Appartement T1-T2,Essonne
91106,Breux-Jouy,91,11,17.9890063140909,15.6480212150975,20.6802089363338,maille,25,713,0.785289178426525,Appartement T1-T2,Essonne
91115,Bruyères-le-Châtel,91,11,18.4992217467116,16.0990541193868,21.2572243497149,commune,309,713,0.785289178426525,Appartement T1-T2,Essonne
91581,Saint-Yon,91,11,17.9890063140909,15.6480212150975,20.6802089363338,maille,13,713,0.785289178426525,Appartement T1-T2,Essonne
93027,La Courneuve,93,11,20.9821665845189,16.8224906524845,26.1704003096285,commune,835,835,0.651421142568644,Appartement T1-T2,Seine-Saint-Denis
78440,Les Mureaux,78,11,18.97230364295,16.0467016448925,22.4312954453705,commune,1536,1536,0.731764248067176,Appartement T1-T2,Yvelines
95637,Vauréal,95,11,20.3914763412833,17.928759618898,23.192474895967,commune,786,1032,0.776644745166243,Appartement T1-T2,Val-d'Oise
95388,Menucourt,95,11,19.5412924398371,17.0605638418123,22.3827368051788,commune,111,1032,0.776644745166243,Appartement T1-T2,Val-d'Oise
95074,Boisemont,95,11,21.1052634079895,18.5440534222859,24.0202146411695,commune,135,1032,0.776644745166243,Appartement T1-T2,Val-d'Oise
91345,Longjumeau,91,11,19.7853879294375,16.8486094005113,23.2340584443991,commune,1988,1988,0.791997279261992,Appartement T1-T2,Essonne
94046,Maisons-Alfort,94,11,25.8480033734434,19.9174413678769,33.5444330450544,commune,2273,2273,0.636985124772252,Appartement T1-T2,Val-de-Marne
91425,Montlhéry,91,11,18.8830930516974,16.1679667193516,22.0541772127895,commune,1981,1981,0.777757754249262,Appartement T1-T2,Essonne
77229,La Houssaye-en-Brie,77,11,18.7913858448203,15.5475138828055,22.7120673202571,maille,24,999,0.80956774639034,Appartement T1-T2,Seine-et-Marne
77177,Favières,77,11,18.7913858448203,15.5475138828055,22.7120673202571,maille,45,999,0.80956774639034,Appartement T1-T2,Seine-et-Marne
77374,Pontcarré,77,11,19.9838381536348,16.5160226415645,24.179779600547,commune,220,999,0.80956774639034,Appartement T1-T2,Seine-et-Marne
77336,Neufmoutiers-en-Brie,77,11,18.7913858448203,15.5475138828055,22.7120673202571,maille,37,999,0.80956774639034,Appartement T1-T2,Seine-et-Marne
77181,Ferrières-en-Brie,77,11,20.2539974458514,16.7846153440557,24.4405012642625,commune,673,999,0.80956774639034,Appartement T1-T2,Seine-et-Marne
94021,Chevilly-Larue,94,11,22.6152093899663,19.0586688251559,26.8354364328398,commune,758,758,0.806513536493681,Appartement T1-T2,Val-de-Marne
95572,Saint-Ouen-l'Aumône,95,11,19.5263383330229,16.8329200336451,22.6507277366965,commune,1984,1984,0.71009884809004,Appartement T1-T2,Val-d'Oise
92075,Vanves,92,11,27.8245899247864,23.1834127852698,33.3949022800663,commune,2232,2232,0.822995361798715,Appartement T1-T2,Hauts-de-Seine
78297,Guyancourt,78,11,22.2161274790023,19.3397086599118,25.5203596311846,commune,1688,1688,0.811717517922279,Appartement T1-T2,Yvelines
94077,Villeneuve-le-Roi,94,11,21.1319165169516,18.1133138648703,24.6535724501239,commune,1081,1081,0.744997486561384,Appartement T1-T2,Val-de-Marne
91477,Palaiseau,91,11,21.981434501894,18.5140233637561,26.0982420334933,commune,3618,3618,0.791096763950867,Appartement T1-T2,Essonne
93010,Bondy,93,11,21.6252792305749,17.3844166852827,26.900684116496,commune,1808,1808,0.567449534004749,Appartement T1-T2,Seine-Saint-Denis
94079,Villiers-sur-Marne,94,11,21.2659534992934,18.049463029153,25.0556361429512,commune,3644,3644,0.745607171980311,Appartement T1-T2,Val-de-Marne
78586,Sartrouville,78,11,22.8605249949915,18.4126183349928,28.3829053282137,commune,3483,3483,0.629544632392033,Appartement T1-T2,Yvelines
75116,Paris 16e Arrondissement,75,11,35.1348969012468,27.7748680306872,44.4452509692339,commune,14012,14012,0.894178542995251,Appartement T1-T2,Paris
77315,Montry,77,11,19.4110908732972,16.7890523228223,22.4426275912673,commune,138,482,0.836515579863965,Appartement T1-T2,Seine-et-Marne
77529,Voulangis,77,11,19.0158312118967,16.4513346609298,21.9800912285926,maille,22,482,0.836515579863965,Appartement T1-T2,Seine-et-Marne
77413,Saint-Germain-sur-Morin,77,11,19.621990234437,16.9770924912479,22.6789422840707,commune,215,482,0.836515579863965,Appartement T1-T2,Seine-et-Marne
77521,Villiers-sur-Morin,77,11,19.0158312118967,16.4513346609298,21.9800912285926,maille,35,482,0.836515579863965,Appartement T1-T2,Seine-et-Marne
77128,Couilly-Pont-aux-Dames,77,11,19.0158312118967,16.4513346609298,21.9800912285926,maille,70,482,0.836515579863965,Appartement T1-T2,Seine-et-Marne
95094,Bouqueval,95,11,20.1304643434941,16.7288640444615,24.2237365076113,maille,16,1289,0.626564617256072,Appartement T1-T2,Val-d'Oise
95277,Gonesse,95,11,20.5563264452001,17.0819172178888,24.7374197832494,commune,1018,1289,0.626564617256072,Appartement T1-T2,Val-d'Oise
95019,Arnouville,95,11,20.8844189191078,17.3432671478639,25.1486037705709,commune,255,1289,0.626564617256072,Appartement T1-T2,Val-d'Oise
78423,Montigny-le-Bretonneux,78,11,22.512693069062,19.6055686390848,25.8508874979233,commune,2994,3169,0.764803856128828,Appartement T1-T2,Yvelines
78356,Magny-les-Hameaux,78,11,20.3832804489425,17.7537680122074,23.4022502476411,commune,175,3169,0.764803856128828,Appartement T1-T2,Yvelines
91201,Draveil,91,11,20.2403081734024,17.5356495181545,23.3621272214738,commune,1871,3565,0.800833850354819,Appartement T1-T2,Essonne
91421,Montgeron,91,11,20.9006988598749,18.1075597070088,24.1246871416964,commune,1694,3565,0.800833850354819,Appartement T1-T2,Essonne
93015,Coubron,93,11,20.5202388328505,16.8351511838084,25.0119643809441,commune,158,498,0.617891991861246,Appartement T1-T2,Seine-Saint-Denis
93014,Clichy-sous-Bois,93,11,19.9701779321469,16.398731349675,24.3194426530752,commune,340,498,0.617891991861246,Appartement T1-T2,Seine-Saint-Denis
93061,Le Pré-Saint-Gervais,93,11,26.9811167080326,22.6140169739533,32.1915677188602,commune,1015,1015,0.847399619801505,Appartement T1-T2,Seine-Saint-Denis
91645,Verrières-le-Buisson,91,11,21.845520491378,18.8688717168437,25.2917489026761,commune,645,934,0.852389976781668,Appartement T1-T2,Essonne
91064,Bièvres,91,11,22.5381413776958,19.463453957383,26.0985443731232,commune,224,934,0.852389976781668,Appartement T1-T2,Essonne
91635,Vauhallan,91,11,21.7266362186922,18.766399506756,25.1538245900311,maille,65,934,0.852389976781668,Appartement T1-T2,Essonne
77171,Esbly,77,11,19.0742345976683,16.7850632967069,21.675606404074,commune,702,742,0.812232703763532,Appartement T1-T2,Seine-et-Marne
77232,Isles-lès-Villenoy,77,11,19.2130641775275,16.8814184463694,21.8667546369115,maille,15,742,0.812232703763532,Appartement T1-T2,Seine-et-Marne
77125,Condé-Sainte-Libiaire,77,11,19.2130641775275,16.8814184463694,21.8667546369115,maille,25,742,0.812232703763532,Appartement T1-T2,Seine-et-Marne
93047,Montfermeil,93,11,20.5352726106858,16.9316987260502,24.905795219849,commune,994,994,0.586450047931202,Appartement T1-T2,Seine-Saint-Denis
91097,Boussy-Saint-Antoine,91,11,19.6055698609428,17.2294977568733,22.3093194587736,commune,426,522,0.713142879764372,Appartement T1-T2,Essonne
94056,Périgny,94,11,19.2855561938896,16.938209563374,21.9582049871383,maille,96,522,0.713142879764372,Appartement T1-T2,Val-de-Marne
93064,Rosny-sous-Bois,93,11,23.5735205897587,19.8416883518125,28.0072372442546,commune,3943,3943,0.785165857876426,Appartement T1-T2,Seine-Saint-Denis
93070,Saint-Ouen-sur-Seine,93,11,24.4088271713586,19.922092900549,29.9060368233115,commune,3200,3200,0.729784393226874,Appartement T1-T2,Seine-Saint-Denis
91657,Vigneux-sur-Seine,91,11,19.9726354788956,17.5036025002982,22.7899466961754,commune,1869,1869,0.777349521459916,Appartement T1-T2,Essonne
91332,Leudeville,91,11,19.524646145702,17.3068695359425,22.0266181774344,maille,44,908,0.842543349001279,Appartement T1-T2,Essonne
91648,Vert-le-Grand,91,11,19.3309272956856,17.1397132914142,21.8022754381938,commune,180,908,0.842543349001279,Appartement T1-T2,Essonne
91086,Bondoufle,91,11,20.3507462154415,18.050229986159,22.9444650756738,commune,637,908,0.842543349001279,Appartement T1-T2,Essonne
91204,Écharcon,91,11,19.524646145702,17.3068695359425,22.0266181774344,maille,47,908,0.842543349001279,Appartement T1-T2,Essonne
91573,Saint-Pierre-du-Perray,91,11,19.845648903142,17.6192371843143,22.3533956814775,commune,937,941,0.770956847537112,Appartement T1-T2,Essonne
78165,Les Clayes-sous-Bois,78,11,21.6128391584171,19.017952699964,24.5617824303712,commune,633,633,0.858642299614519,Appartement T1-T2,Yvelines
93013,Le Bourget,93,11,21.5912338624705,17.7600924871977,26.2488148662479,commune,1174,1357,0.664932624653362,Appartement T1-T2,Seine-Saint-Denis
93030,Dugny,93,11,19.9824890905593,16.4286777488245,24.3050521995231,commune,183,1357,0.664932624653362,Appartement T1-T2,Seine-Saint-Denis
75109,Paris 9e Arrondissement,75,11,34.7579587782026,27.4744734434402,43.9722967180535,commune,5633,5633,0.879936142310581,Appartement T1-T2,Paris
92071,Sceaux,92,11,26.2362051162126,22.3202140774515,30.8392409011594,commune,2367,2367,0.881175765688879,Appartement T1-T2,Hauts-de-Seine
92072,Sèvres,92,11,26.2655618801191,21.2470763622807,32.4693962178764,commune,1209,1209,0.803165525916811,Appartement T1-T2,Hauts-de-Seine
77479,Vaires-sur-Marne,77,11,21.5363700656041,18.7138403231992,24.7846100849574,commune,952,952,0.761930777244681,Appartement T1-T2,Seine-et-Marne
94018,Charenton-le-Pont,94,11,28.4839873271367,23.4932492998381,34.534922083259,commune,2726,2726,0.845743058122798,Appartement T1-T2,Val-de-Marne
